sentence_id,congruent,position,sentence,target,semantics_grammar,semantics,grammar,no,unknown,most_popular,percent,structure,length,words,subject,verb,object,gen,adj,subject_length,subject_lemma,subject_ipm,subject_gender,verb_length,verb_lemma,verb_ipm,object_length,object_lemma,object_ipm,object_gender,gen_length,gen_lemma,gen_ipm,gen_gender,adj_length,adj_lemma,adj_ipm,adj_gender,task_type,selected
156,Пехотинцы окружили дом,2,Пехотинцы окружили прогноз,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Пехотинцы', 'окружили', 'дом']",пехотинцы,окружили,дом,,,4,пехотинец,3.02,masc,4,окружить,54.39978998529777,1,дом,849.160158176002,masc,,,0.02,,,,0.02,,to_evaluate,1
156,Пехотинцы окружили дом,2,Пехотинцы окружили прогноза,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Пехотинцы', 'окружили', 'дом']",пехотинцы,окружили,дом,,,4,пехотинец,3.02,masc,4,окружить,54.39978998529777,1,дом,849.160158176002,masc,,,0.02,,,,0.02,,to_evaluate,1
156,Пехотинцы окружили дом,2,Пехотинцы окружили дом,no,,,,1.0,,no,1.0,Subject - Verb - Object,3,"['Пехотинцы', 'окружили', 'дом']",пехотинцы,окружили,дом,,,4,пехотинец,3.02,masc,4,окружить,54.39978998529777,1,дом,849.160158176002,masc,,,0.02,,,,0.02,,to_evaluate,1
156,Пехотинцы окружили дом,2,Пехотинцы окружили дому,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Пехотинцы', 'окружили', 'дом']",пехотинцы,окружили,дом,,,4,пехотинец,3.02,masc,4,окружить,54.39978998529777,1,дом,849.160158176002,masc,,,0.02,,,,0.02,,to_evaluate,1
157,Пещеры пронизывают монастырскую гору,3,Пещеры пронизывают монастырскую передачу,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Пещеры', 'пронизывают', 'монастырскую', 'гору']",пещеры,пронизывают,гору,,монастырскую,3,пещера,28.51,femn,5,пронизывать,8.05,2,гора,229.1440932797499,femn,,,0.02,,5.0,монастырский,16.13,masc,to_evaluate,1
157,Пещеры пронизывают монастырскую гору,3,Пещеры пронизывают монастырскую гора,grammar,0.2,,0.8,,,grammar,0.8,Subject - Verb - Adj - Object,4,"['Пещеры', 'пронизывают', 'монастырскую', 'гору']",пещеры,пронизывают,гору,,монастырскую,3,пещера,28.51,femn,5,пронизывать,8.05,2,гора,229.1440932797499,femn,,,0.02,,5.0,монастырский,16.13,masc,to_evaluate,1
157,Пещеры пронизывают монастырскую гору,3,Пещеры пронизывают монастырскую гору,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Пещеры', 'пронизывают', 'монастырскую', 'гору']",пещеры,пронизывают,гору,,монастырскую,3,пещера,28.51,femn,5,пронизывать,8.05,2,гора,229.1440932797499,femn,,,0.02,,5.0,монастырский,16.13,masc,to_evaluate,1
157,Пещеры пронизывают монастырскую гору,3,Пещеры пронизывают монастырскую передаче,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Пещеры', 'пронизывают', 'монастырскую', 'гору']",пещеры,пронизывают,гору,,монастырскую,3,пещера,28.51,femn,5,пронизывать,8.05,2,гора,229.1440932797499,femn,,,0.02,,5.0,монастырский,16.13,masc,to_evaluate,1
158,Письма носят личный характер,3,Письма носят личный октябре,semantics_grammar,0.8181818181818182,0.1818181818181818,,,,semantics_grammar,0.8181818181818182,Subject - Verb - Adj - Object,4,"['Письма', 'носят', 'личный', 'характер']",письма,носят,характер,,личный,2,письмо,468.4550987084456,neut,2,носить,122.820144399796,3,характер,202.9910670978146,masc,,,0.02,,2.0,личный,154.1941617167954,masc,to_evaluate,1
158,Письма носят личный характер,3,Письма носят личный октябре,semantics_grammar,0.8333333333333334,0.1666666666666666,,,,semantics_grammar,0.8333333333333334,Subject - Verb - Adj - Object,4,"['Письма', 'носят', 'личный', 'характер']",письма,носят,характер,,личный,2,письмо,468.4550987084456,neut,2,носить,122.820144399796,3,характер,202.9910670978146,masc,,,0.02,,2.0,личный,154.1941617167954,masc,to_evaluate,1
158,Письма носят личный характер,3,Письма носят личный октябрь,semantics,0.0909090909090909,0.8181818181818182,0.0909090909090909,,,semantics,0.8181818181818182,Subject - Verb - Adj - Object,4,"['Письма', 'носят', 'личный', 'характер']",письма,носят,характер,,личный,2,письмо,468.4550987084456,neut,2,носить,122.820144399796,3,характер,202.9910670978146,masc,,,0.02,,2.0,личный,154.1941617167954,masc,to_evaluate,1
158,Письма носят личный характер,3,Письма носят личный характере,grammar,0.125,,0.75,0.125,,grammar,0.75,Subject - Verb - Adj - Object,4,"['Письма', 'носят', 'личный', 'характер']",письма,носят,характер,,личный,2,письмо,468.4550987084456,neut,2,носить,122.820144399796,3,характер,202.9910670978146,masc,,,0.02,,2.0,личный,154.1941617167954,masc,to_evaluate,1
158,Письма носят личный характер,3,Письма носят личный характер,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Письма', 'носят', 'личный', 'характер']",письма,носят,характер,,личный,2,письмо,468.4550987084456,neut,2,носить,122.820144399796,3,характер,202.9910670978146,masc,,,0.02,,2.0,личный,154.1941617167954,masc,to_evaluate,1
160,Плотники сделали ткацкие станки,3,Плотники сделали ткацкие станки,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Плотники', 'сделали', 'ткацкие', 'станки']",плотники,сделали,станки,,ткацкие,3,плотник,12.66,masc,3,сделать,777.863585115742,2,станок,19.82,masc,,,0.02,,3.0,ткацкий,1.99,masc,to_evaluate,1
160,Плотники сделали ткацкие станки,3,Плотники сделали ткацкие оптимизмах,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Плотники', 'сделали', 'ткацкие', 'станки']",плотники,сделали,станки,,ткацкие,3,плотник,12.66,masc,3,сделать,777.863585115742,2,станок,19.82,masc,,,0.02,,3.0,ткацкий,1.99,masc,to_evaluate,1
160,Плотники сделали ткацкие станки,3,Плотники сделали ткацкие оптимизмы,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Плотники', 'сделали', 'ткацкие', 'станки']",плотники,сделали,станки,,ткацкие,3,плотник,12.66,masc,3,сделать,777.863585115742,2,станок,19.82,masc,,,0.02,,3.0,ткацкий,1.99,masc,to_evaluate,1
160,Плотники сделали ткацкие станки,3,Плотники сделали ткацкие станках,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Плотники', 'сделали', 'ткацкие', 'станки']",плотники,сделали,станки,,ткацкие,3,плотник,12.66,masc,3,сделать,777.863585115742,2,станок,19.82,masc,,,0.02,,3.0,ткацкий,1.99,masc,to_evaluate,1
161,Победитель получает денежную премию,3,Победитель получает денежную премию,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Победитель', 'получает', 'денежную', 'премию']",победитель,получает,премию,,денежную,4,победитель,30.0,masc,4,получать,178.8783668632906,3,премия,37.71,femn,,,0.02,,4.0,денежный,38.61396972986846,masc,to_evaluate,1
161,Победитель получает денежную премию,3,Победитель получает денежную температуру,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Победитель', 'получает', 'денежную', 'премию']",победитель,получает,премию,,денежную,4,победитель,30.0,masc,4,получать,178.8783668632906,3,премия,37.71,femn,,,0.02,,4.0,денежный,38.61396972986846,masc,to_evaluate,1
161,Победитель получает денежную премию,3,Победитель получает денежную премией,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Победитель', 'получает', 'денежную', 'премию']",победитель,получает,премию,,денежную,4,победитель,30.0,masc,4,получать,178.8783668632906,3,премия,37.71,femn,,,0.02,,4.0,денежный,38.61396972986846,masc,to_evaluate,1
161,Победитель получает денежную премию,3,Победитель получает денежную температуре,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Победитель', 'получает', 'денежную', 'премию']",победитель,получает,премию,,денежную,4,победитель,30.0,masc,4,получать,178.8783668632906,3,премия,37.71,femn,,,0.02,,4.0,денежный,38.61396972986846,masc,to_evaluate,1
165,Подготовка потребовала большого труда,3,Подготовка потребовала большого труд,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Подготовка', 'потребовала', 'большого', 'труда']",подготовка,потребовала,труда,,большого,4,подготовка,78.67,femn,5,потребовать,50.9,2,труд,292.9203026385567,masc,,,0.02,,3.0,большой,993.1259843187332,femn,to_evaluate,1
165,Подготовка потребовала большого труда,3,Подготовка потребовала большого труд,grammar,0.2,,0.8,,,grammar,0.8,Subject - Verb - Adj - Object,4,"['Подготовка', 'потребовала', 'большого', 'труда']",подготовка,потребовала,труда,,большого,4,подготовка,78.67,femn,5,потребовать,50.9,2,труд,292.9203026385567,masc,,,0.02,,3.0,большой,993.1259843187332,femn,to_evaluate,1
165,Подготовка потребовала большого труда,3,Подготовка потребовала большого сентября,semantics,,0.875,0.125,,,semantics,0.875,Subject - Verb - Adj - Object,4,"['Подготовка', 'потребовала', 'большого', 'труда']",подготовка,потребовала,труда,,большого,4,подготовка,78.67,femn,5,потребовать,50.9,2,труд,292.9203026385567,masc,,,0.02,,3.0,большой,993.1259843187332,femn,to_evaluate,1
165,Подготовка потребовала большого труда,3,Подготовка потребовала большого труда,no,,,,0.8571428571428571,0.1428571428571428,no,0.8571428571428571,Subject - Verb - Adj - Object,4,"['Подготовка', 'потребовала', 'большого', 'труда']",подготовка,потребовала,труда,,большого,4,подготовка,78.67,femn,5,потребовать,50.9,2,труд,292.9203026385567,masc,,,0.02,,3.0,большой,993.1259843187332,femn,to_evaluate,1
165,Подготовка потребовала большого труда,3,Подготовка потребовала большого сентябрь,semantics_grammar,0.8333333333333334,0.1666666666666666,,,,semantics_grammar,0.8333333333333334,Subject - Verb - Adj - Object,4,"['Подготовка', 'потребовала', 'большого', 'труда']",подготовка,потребовала,труда,,большого,4,подготовка,78.67,femn,5,потребовать,50.9,2,труд,292.9203026385567,masc,,,0.02,,3.0,большой,993.1259843187332,femn,to_evaluate,1
165,Подготовка потребовала большого труда,3,Подготовка потребовала большого сентябрь,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Подготовка', 'потребовала', 'большого', 'труда']",подготовка,потребовала,труда,,большого,4,подготовка,78.67,femn,5,потребовать,50.9,2,труд,292.9203026385567,masc,,,0.02,,3.0,большой,993.1259843187332,femn,to_evaluate,1
172,Подросток получил ушибы,2,Подросток получил ушибов,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Подросток', 'получил', 'ушибы']",подросток,получил,ушибы,,,3,подросток,26.32,masc,3,получить,552.8909435766419,3,ушиб,3.19,masc,,,0.02,,,,0.02,,to_evaluate,1
172,Подросток получил ушибы,2,Подросток получил ушибы,no,,0.125,,0.875,,no,0.875,Subject - Verb - Object,3,"['Подросток', 'получил', 'ушибы']",подросток,получил,ушибы,,,3,подросток,26.32,masc,3,получить,552.8909435766419,3,ушиб,3.19,masc,,,0.02,,,,0.02,,to_evaluate,1
172,Подросток получил ушибы,2,Подросток получил прагматизмы,semantics,0.2,0.8,,,,semantics,0.8,Subject - Verb - Object,3,"['Подросток', 'получил', 'ушибы']",подросток,получил,ушибы,,,3,подросток,26.32,masc,3,получить,552.8909435766419,3,ушиб,3.19,masc,,,0.02,,,,0.02,,to_evaluate,1
172,Подросток получил ушибы,2,Подросток получил прагматизмам,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Подросток', 'получил', 'ушибы']",подросток,получил,ушибы,,,3,подросток,26.32,masc,3,получить,552.8909435766419,3,ушиб,3.19,masc,,,0.02,,,,0.02,,to_evaluate,1
176,Пожарные проверяют соседние помещения,3,Пожарные проверяют соседние рождении,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Пожарные', 'проверяют', 'соседние', 'помещения']",пожарные,проверяют,помещения,,соседние,4,пожарный,17.89,masc,4,проверять,30.2,5,помещение,76.96,neut,,,0.02,,4.0,соседний,69.71825809308706,masc,to_evaluate,1
176,Пожарные проверяют соседние помещения,3,Пожарные проверяют соседние рождения,semantics,0.125,0.875,,,,semantics,0.875,Subject - Verb - Adj - Object,4,"['Пожарные', 'проверяют', 'соседние', 'помещения']",пожарные,проверяют,помещения,,соседние,4,пожарный,17.89,masc,4,проверять,30.2,5,помещение,76.96,neut,,,0.02,,4.0,соседний,69.71825809308706,masc,to_evaluate,1
176,Пожарные проверяют соседние помещения,3,Пожарные проверяют соседние помещением,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Пожарные', 'проверяют', 'соседние', 'помещения']",пожарные,проверяют,помещения,,соседние,4,пожарный,17.89,masc,4,проверять,30.2,5,помещение,76.96,neut,,,0.02,,4.0,соседний,69.71825809308706,masc,to_evaluate,1
176,Пожарные проверяют соседние помещения,3,Пожарные проверяют соседние помещения,no,,,0.1666666666666666,0.8333333333333334,,no,0.8333333333333334,Subject - Verb - Adj - Object,4,"['Пожарные', 'проверяют', 'соседние', 'помещения']",пожарные,проверяют,помещения,,соседние,4,пожарный,17.89,masc,4,проверять,30.2,5,помещение,76.96,neut,,,0.02,,4.0,соседний,69.71825809308706,masc,to_evaluate,1
177,Покупатель заплатил аванс,2,Покупатель заплатил аванс,no,,,,1.0,,no,1.0,Subject - Verb - Object,3,"['Покупатель', 'заплатил', 'аванс']",покупатель,заплатил,аванс,,,4,покупатель,27.67,masc,3,заплатить,43.88,2,аванс,6.37,masc,,,0.02,,,,0.02,,to_evaluate,1
177,Покупатель заплатил аванс,2,Покупатель заплатил авансу,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Покупатель', 'заплатил', 'аванс']",покупатель,заплатил,аванс,,,4,покупатель,27.67,masc,3,заплатить,43.88,2,аванс,6.37,masc,,,0.02,,,,0.02,,to_evaluate,1
177,Покупатель заплатил аванс,2,Покупатель заплатил ландшафт,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Покупатель', 'заплатил', 'аванс']",покупатель,заплатил,аванс,,,4,покупатель,27.67,masc,3,заплатить,43.88,2,аванс,6.37,masc,,,0.02,,,,0.02,,to_evaluate,1
177,Покупатель заплатил аванс,2,Покупатель заплатил ландшафта,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object,3,"['Покупатель', 'заплатил', 'аванс']",покупатель,заплатил,аванс,,,4,покупатель,27.67,masc,3,заплатить,43.88,2,аванс,6.37,masc,,,0.02,,,,0.02,,to_evaluate,1
178,Политик перенес сложную операцию,3,Политик перенес сложную операции,grammar,,,0.8888888888888888,0.1111111111111111,,grammar,0.8888888888888888,Subject - Verb - Adj - Object,4,"['Политик', 'перенес', 'сложную', 'операцию']",политик,перенес,операцию,,сложную,3,политик,23.07,masc,3,перенести,42.6,5,операция,90.19,femn,,,0.02,,3.0,сложный,107.7019700695667,masc,to_evaluate,1
178,Политик перенес сложную операцию,3,Политик перенес сложную операции,grammar,,,0.8,0.2,,grammar,0.8,Subject - Verb - Adj - Object,4,"['Политик', 'перенес', 'сложную', 'операцию']",политик,перенес,операцию,,сложную,3,политик,23.07,masc,3,перенести,42.6,5,операция,90.19,femn,,,0.02,,3.0,сложный,107.7019700695667,masc,to_evaluate,1
178,Политик перенес сложную операцию,3,Политик перенес сложную культура,semantics_grammar,0.75,0.25,,,,semantics_grammar,0.75,Subject - Verb - Adj - Object,4,"['Политик', 'перенес', 'сложную', 'операцию']",политик,перенес,операцию,,сложную,3,политик,23.07,masc,3,перенести,42.6,5,операция,90.19,femn,,,0.02,,3.0,сложный,107.7019700695667,masc,to_evaluate,1
178,Политик перенес сложную операцию,3,Политик перенес сложную культуру,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Политик', 'перенес', 'сложную', 'операцию']",политик,перенес,операцию,,сложную,3,политик,23.07,masc,3,перенести,42.6,5,операция,90.19,femn,,,0.02,,3.0,сложный,107.7019700695667,masc,to_evaluate,1
178,Политик перенес сложную операцию,3,Политик перенес сложную операцию,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Политик', 'перенес', 'сложную', 'операцию']",политик,перенес,операцию,,сложную,3,политик,23.07,masc,3,перенести,42.6,5,операция,90.19,femn,,,0.02,,3.0,сложный,107.7019700695667,masc,to_evaluate,1
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили октябри взлома,semantics,0.25,0.75,,,,semantics,0.75,Subject - Verb - Object - Gen,4,"['Полицейские', 'обнаружили', 'следы', 'взлома']",полицейские,обнаружили,следы,взлома,,5,полицейский,41.31,masc,5,обнаружить,93.24342991343502,2,след,102.5557552781249,masc,2.0,взлом,1.66,masc,,,0.02,,to_evaluate,1
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили октябрями взлома,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Полицейские', 'обнаружили', 'следы', 'взлома']",полицейские,обнаружили,следы,взлома,,5,полицейский,41.31,masc,5,обнаружить,93.24342991343502,2,след,102.5557552781249,masc,2.0,взлом,1.66,masc,,,0.02,,to_evaluate,1
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили следы взлома,no,,0.2,,0.8,,no,0.8,Subject - Verb - Object - Gen,4,"['Полицейские', 'обнаружили', 'следы', 'взлома']",полицейские,обнаружили,следы,взлома,,5,полицейский,41.31,masc,5,обнаружить,93.24342991343502,2,след,102.5557552781249,masc,2.0,взлом,1.66,masc,,,0.02,,to_evaluate,1
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили следах взлома,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Полицейские', 'обнаружили', 'следы', 'взлома']",полицейские,обнаружили,следы,взлома,,5,полицейский,41.31,masc,5,обнаружить,93.24342991343502,2,след,102.5557552781249,masc,2.0,взлом,1.66,masc,,,0.02,,to_evaluate,1
186,Полиция ведет поиск россиянина,2,Полиция ведет завод россиянина,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиск', 'россиянина']",полиция,ведет,поиск,россиянина,,4,полиция,72.38,femn,2,вести,331.68382505567,2,поиск,73.38,masc,5.0,россиянин,19.22,masc,,,0.02,,to_evaluate,1
186,Полиция ведет поиск россиянина,2,Полиция ведет поиске россиянина,grammar,0.1111111111111111,,0.8888888888888888,,,grammar,0.8888888888888888,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиск', 'россиянина']",полиция,ведет,поиск,россиянина,,4,полиция,72.38,femn,2,вести,331.68382505567,2,поиск,73.38,masc,5.0,россиянин,19.22,masc,,,0.02,,to_evaluate,1
186,Полиция ведет поиск россиянина,2,Полиция ведет ордену россиянина,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиск', 'россиянина']",полиция,ведет,поиск,россиянина,,4,полиция,72.38,femn,2,вести,331.68382505567,2,поиск,73.38,masc,5.0,россиянин,19.22,masc,,,0.02,,to_evaluate,1
186,Полиция ведет поиск россиянина,2,Полиция ведет поиск россиянина,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиск', 'россиянина']",полиция,ведет,поиск,россиянина,,4,полиция,72.38,femn,2,вести,331.68382505567,2,поиск,73.38,masc,5.0,россиянин,19.22,masc,,,0.02,,to_evaluate,1
187,Полиция ведет поиски заявителя,2,Полиция ведет поискам заявителя,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиски', 'заявителя']",полиция,ведет,поиски,заявителя,,4,полиция,73.22,femn,2,вести,335.0,3,поиск,73.59,masc,5.0,заявитель,,masc,,,0.04,,to_evaluate,1
187,Полиция ведет поиски заявителя,2,Полиция ведет кресты заявителя,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиски', 'заявителя']",полиция,ведет,поиски,заявителя,,4,полиция,73.22,femn,2,вести,335.0,3,поиск,73.59,masc,5.0,заявитель,,masc,,,0.04,,to_evaluate,1
187,Полиция ведет поиски заявителя,2,Полиция ведет декабрях заявителя,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиски', 'заявителя']",полиция,ведет,поиски,заявителя,,4,полиция,73.22,femn,2,вести,335.0,3,поиск,73.59,masc,5.0,заявитель,,masc,,,0.04,,to_evaluate,1
187,Полиция ведет поиски заявителя,2,Полиция ведет поиски заявителя,no,,0.1428571428571428,,0.8571428571428571,,no,0.8571428571428571,Subject - Verb - Object - Gen,4,"['Полиция', 'ведет', 'поиски', 'заявителя']",полиция,ведет,поиски,заявителя,,4,полиция,73.22,femn,2,вести,335.0,3,поиск,73.59,masc,5.0,заявитель,,masc,,,0.04,,to_evaluate,1
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивы поступка,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'выясняет', 'мотивы', 'поступка']",полиция,выясняет,мотивы,поступка,,4,полиция,72.38,femn,4,выяснять,9.5,3,мотив,40.2,masc,3.0,поступок,60.62,masc,,,0.02,,to_evaluate,1
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивами поступка,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'выясняет', 'мотивы', 'поступка']",полиция,выясняет,мотивы,поступка,,4,полиция,72.38,femn,4,выяснять,9.5,3,мотив,40.2,masc,3.0,поступок,60.62,masc,,,0.02,,to_evaluate,1
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивами поступка,grammar,0.125,,0.875,,,grammar,0.875,Subject - Verb - Object - Gen,4,"['Полиция', 'выясняет', 'мотивы', 'поступка']",полиция,выясняет,мотивы,поступка,,4,полиция,72.38,femn,4,выяснять,9.5,3,мотив,40.2,masc,3.0,поступок,60.62,masc,,,0.02,,to_evaluate,1
188,Полиция выясняет мотивы поступка,2,Полиция выясняет годами поступка,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'выясняет', 'мотивы', 'поступка']",полиция,выясняет,мотивы,поступка,,4,полиция,72.38,femn,4,выяснять,9.5,3,мотив,40.2,masc,3.0,поступок,60.62,masc,,,0.02,,to_evaluate,1
188,Полиция выясняет мотивы поступка,2,Полиция выясняет годы поступка,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'выясняет', 'мотивы', 'поступка']",полиция,выясняет,мотивы,поступка,,4,полиция,72.38,femn,4,выяснять,9.5,3,мотив,40.2,masc,3.0,поступок,60.62,masc,,,0.02,,to_evaluate,1
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую реку,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Adj - Object,4,"['Полиция', 'использует', 'шпионскую', 'программу']",полиция,использует,программу,,шпионскую,4,полиция,72.38,femn,4,использовать,165.514766024487,3,программа,148.1506308018848,femn,,,0.02,,4.0,шпионский,2.86,masc,to_evaluate,1
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую программу,no,,,,1.0,,no,1.0,Subject - Verb - Adj - Object,4,"['Полиция', 'использует', 'шпионскую', 'программу']",полиция,использует,программу,,шпионскую,4,полиция,72.38,femn,4,использовать,165.514766024487,3,программа,148.1506308018848,femn,,,0.02,,4.0,шпионский,2.86,masc,to_evaluate,1
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую программы,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Adj - Object,4,"['Полиция', 'использует', 'шпионскую', 'программу']",полиция,использует,программу,,шпионскую,4,полиция,72.38,femn,4,использовать,165.514766024487,3,программа,148.1506308018848,femn,,,0.02,,4.0,шпионский,2.86,masc,to_evaluate,1
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую река,semantics_grammar,0.9,,0.1,,,semantics_grammar,0.9,Subject - Verb - Adj - Object,4,"['Полиция', 'использует', 'шпионскую', 'программу']",полиция,использует,программу,,шпионскую,4,полиция,72.38,femn,4,использовать,165.514766024487,3,программа,148.1506308018848,femn,,,0.02,,4.0,шпионский,2.86,masc,to_evaluate,1
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую река,semantics_grammar,1.0,,,,,semantics_grammar,1.0,Subject - Verb - Adj - Object,4,"['Полиция', 'использует', 'шпионскую', 'программу']",полиция,использует,программу,,шпионскую,4,полиция,72.38,femn,4,использовать,165.514766024487,3,программа,148.1506308018848,femn,,,0.02,,4.0,шпионский,2.86,masc,to_evaluate,1
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую река,semantics_grammar,0.8571428571428571,,0.1428571428571428,,,semantics_grammar,0.8571428571428571,Subject - Verb - Adj - Object,4,"['Полиция', 'использует', 'шпионскую', 'программу']",полиция,использует,программу,,шпионскую,4,полиция,72.38,femn,4,использовать,165.514766024487,3,программа,148.1506308018848,femn,,,0.02,,4.0,шпионский,2.86,masc,to_evaluate,1
192,Полиция начала проверку,2,Полиция начала славу,semantics,,1.0,,,,semantics,1.0,Subject - Verb - Object,3,"['Полиция', 'начала', 'проверку']",полиция,начала,проверку,,,4,полиция,72.38,femn,3,начало,339.05,3,проверка,35.61,femn,,,0.02,,,,0.02,,to_evaluate,1
192,Полиция начала проверку,2,Полиция начала славе,semantics_grammar,0.8571428571428571,0.1428571428571428,,,,semantics_grammar,0.8571428571428571,Subject - Verb - Object,3,"['Полиция', 'начала', 'проверку']",полиция,начала,проверку,,,4,полиция,72.38,femn,3,начало,339.05,3,проверка,35.61,femn,,,0.02,,,,0.02,,to_evaluate,1
192,Полиция начала проверку,2,Полиция начала славе,semantics_grammar,0.8,0.2,,,,semantics_grammar,0.8,Subject - Verb - Object,3,"['Полиция', 'начала', 'проверку']",полиция,начала,проверку,,,4,полиция,72.38,femn,3,начало,339.05,3,проверка,35.61,femn,,,0.02,,,,0.02,,to_evaluate,1
192,Полиция начала проверку,2,Полиция начала проверке,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object,3,"['Полиция', 'начала', 'проверку']",полиция,начала,проверку,,,4,полиция,72.38,femn,3,начало,339.05,3,проверка,35.61,femn,,,0.02,,,,0.02,,to_evaluate,1
192,Полиция начала проверку,2,Полиция начала проверку,no,,,,1.0,,no,1.0,Subject - Verb - Object,3,"['Полиция', 'начала', 'проверку']",полиция,начала,проверку,,,4,полиция,72.38,femn,3,начало,339.05,3,проверка,35.61,femn,,,0.02,,,,0.02,,to_evaluate,1
195,Полиция оцепила место аварии,2,Полиция оцепила месте аварии,grammar,,,1.0,,,grammar,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'оцепила', 'место', 'аварии']",полиция,оцепила,место,аварии,,4,полиция,72.38,femn,4,оцепить,2.55,2,место,983.6747886016016,neut,4.0,авария,16.92,femn,,,0.02,,to_evaluate,1
195,Полиция оцепила место аварии,2,Полиция оцепила место аварии,no,,,,1.0,,no,1.0,Subject - Verb - Object - Gen,4,"['Полиция', 'оцепила', 'место', 'аварии']",полиция,оцепила,место,аварии,,4,полиция,72.38,femn,4,оцепить,2.55,2,место,983.6747886016016,neut,4.0,авария,16.92,femn,,,0.02,,to_evaluate,1
195,Полиция оцепила место аварии,2,Полиция оцепила сотрудничество аварии,semantics,0.2,0.8,,,,semantics,0.8,Subject - Verb - Object - Gen,4,"['Полиция', 'оцепила', 'место', 'аварии']",полиция,оцепила,место,аварии,,4,полиция,72.38,femn,4,оцепить,2.55,2,место,983.6747886016016,neut,4.0,авария,16.92,femn,,,0.02,,to_evaluate,1
