sentence_id,congruent,position,sentence,target
178,Политик перенес сложную операцию,3,Политик перенес сложную операции,grammar
178,Политик перенес сложную операцию,3,Политик перенес сложную культура,semantics_grammar
178,Политик перенес сложную операцию,3,Политик перенес сложную операции,grammar
178,Политик перенес сложную операцию,3,Политик перенес сложную культуру,semantics
178,Политик перенес сложную операцию,3,Политик перенес сложную операцию,no
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили октябри взлома,semantics
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили октябрями взлома,semantics_grammar
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили следы взлома,no
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили следах взлома,grammar
181,Полицейские обнаружили следы взлома,2,Полицейские обнаружили октябрями взлома,semantics_grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет ноября россиянина,semantics_grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет ноября россиянина,semantics_grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет завод россиянина,semantics
186,Полиция ведет поиск россиянина,2,Полиция ведет поиске россиянина,grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет ордену россиянина,semantics_grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет орден россиянина,semantics
186,Полиция ведет поиск россиянина,2,Полиция ведет поиск россиянина,no
186,Полиция ведет поиск россиянина,2,Полиция ведет завод россиянина,semantics
186,Полиция ведет поиск россиянина,2,Полиция ведет ноябрю россиянина,semantics_grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет ордене россиянина,semantics_grammar
186,Полиция ведет поиск россиянина,2,Полиция ведет ноябрь россиянина,semantics
187,Полиция ведет поиски заявителя,2,Полиция ведет округа заявителя,semantics
187,Полиция ведет поиски заявителя,2,Полиция ведет округ заявителя,semantics_grammar
187,Полиция ведет поиски заявителя,2,Полиция ведет поискам заявителя,grammar
187,Полиция ведет поиски заявителя,2,Полиция ведет кресты заявителя,semantics
187,Полиция ведет поиски заявителя,2,Полиция ведет декабрях заявителя,semantics_grammar
187,Полиция ведет поиски заявителя,2,Полиция ведет поиски заявителя,no
187,Полиция ведет поиски заявителя,2,Полиция ведет декабрей заявителя,semantics_grammar
187,Полиция ведет поиски заявителя,2,Полиция ведет округе заявителя,semantics_grammar
187,Полиция ведет поиски заявителя,2,Полиция ведет декабри заявителя,semantics
187,Полиция ведет поиски заявителя,2,Полиция ведет кресты заявителя,semantics
187,Полиция ведет поиски заявителя,2,Полиция ведет декабрях заявителя,semantics_grammar
187,Полиция ведет поиски заявителя,2,Полиция ведет кресты заявителя,semantics
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивы поступка,no
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивами поступка,grammar
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивами поступка,grammar
188,Полиция выясняет мотивы поступка,2,Полиция выясняет мотивами поступка,grammar
188,Полиция выясняет мотивы поступка,2,Полиция выясняет годами поступка,semantics_grammar
188,Полиция выясняет мотивы поступка,2,Полиция выясняет годы поступка,semantics
190,Полиция задержала противников кинокартины,2,Полиция задержала родителях кинокартины,semantics_grammar
190,Полиция задержала противников кинокартины,2,Полиция задержала противниках кинокартины,grammar
190,Полиция задержала противников кинокартины,2,Полиция задержала противникам кинокартины,grammar
190,Полиция задержала противников кинокартины,2,Полиция задержала противников кинокартины,no
190,Полиция задержала противников кинокартины,2,Полиция задержала родителей кинокартины,semantics
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую реку,semantics
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую программу,no
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую программы,grammar
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую река,semantics_grammar
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую река,semantics_grammar
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую река,semantics_grammar
191,Полиция использует шпионскую программу,3,Полиция использует шпионскую программы,grammar
192,Полиция начала проверку,2,Полиция начала славу,semantics
192,Полиция начала проверку,2,Полиция начала славе,semantics_grammar
192,Полиция начала проверку,2,Полиция начала славе,semantics_grammar
192,Полиция начала проверку,2,Полиция начала проверке,grammar
192,Полиция начала проверку,2,Полиция начала проверку,no
194,Полиция отыскала злоумышленника,2,Полиция отыскала романтика,semantics
195,Полиция оцепила место аварии,2,Полиция оцепила месте аварии,grammar
195,Полиция оцепила место аварии,2,Полиция оцепила сотрудничества аварии,semantics_grammar
195,Полиция оцепила место аварии,2,Полиция оцепила место аварии,no
195,Полиция оцепила место аварии,2,Полиция оцепила сотрудничество аварии,semantics
195,Полиция оцепила место аварии,2,Полиция оцепила сотрудничества аварии,semantics_grammar
195,Полиция оцепила место аварии,2,Полиция оцепила сотрудничестве аварии,semantics_grammar
195,Полиция оцепила место аварии,2,Полиция оцепила сотрудничества аварии,semantics_grammar
197,Полиция проверяет подлинность облигаций,2,Полиция проверяет ночёвке облигаций,semantics_grammar
197,Полиция проверяет подлинность облигаций,2,Полиция проверяет подлинность облигаций,no
197,Полиция проверяет подлинность облигаций,2,Полиция проверяет подлинности облигаций,grammar
197,Полиция проверяет подлинность облигаций,2,Полиция проверяет подлинности облигаций,grammar
197,Полиция проверяет подлинность облигаций,2,Полиция проверяет подлинности облигаций,grammar
197,Полиция проверяет подлинность облигаций,2,Полиция проверяет ночёвку облигаций,semantics
199,Полиция разместила видеозапись инцидента,2,Полиция разместила пятилетки инцидента,semantics_grammar
199,Полиция разместила видеозапись инцидента,2,Полиция разместила чахотку инцидента,semantics
199,Полиция разместила видеозапись инцидента,2,Полиция разместила пятилетку инцидента,semantics
199,Полиция разместила видеозапись инцидента,2,Полиция разместила видеозапись инцидента,no
199,Полиция разместила видеозапись инцидента,2,Полиция разместила чахотка инцидента,semantics_grammar
199,Полиция разместила видеозапись инцидента,2,Полиция разместила видеозаписью инцидента,grammar
200,Полиция разоблачила подлог,2,Полиция разоблачила подлог,no
200,Полиция разоблачила подлог,2,Полиция разоблачила динамике,semantics_grammar
200,Полиция разоблачила подлог,2,Полиция разоблачила динамик,semantics
201,Полиция разыскивает владельца здания,2,Полиция разыскивает владелец здания,grammar
201,Полиция разыскивает владельца здания,2,Полиция разыскивает владелец здания,grammar
201,Полиция разыскивает владельца здания,2,Полиция разыскивает курсанте здания,semantics_grammar
201,Полиция разыскивает владельца здания,2,Полиция разыскивает курсанта здания,semantics
201,Полиция разыскивает владельца здания,2,Полиция разыскивает курсант здания,semantics_grammar
201,Полиция разыскивает владельца здания,2,Полиция разыскивает владельца здания,no
201,Полиция разыскивает владельца здания,2,Полиция разыскивает курсант здания,semantics_grammar
202,Полиция разыскивает сообщников,2,Полиция разыскивает сообщниках,grammar
202,Полиция разыскивает сообщников,2,Полиция разыскивает сообщников,no
202,Полиция разыскивает сообщников,2,Полиция разыскивает эстетики,semantics_grammar
202,Полиция разыскивает сообщников,2,Полиция разыскивает эстетиков,semantics
202,Полиция разыскивает сообщников,2,Полиция разыскивает эстетики,semantics_grammar
203,Пользователи обратили внимание,2,Пользователи обратили села,semantics_grammar
203,Пользователи обратили внимание,2,Пользователи обратили селом,semantics_grammar
203,Пользователи обратили внимание,2,Пользователи обратили село,semantics
203,Пользователи обратили внимание,2,Пользователи обратили внимании,grammar
203,Пользователи обратили внимание,2,Пользователи обратили внимании,grammar
203,Пользователи обратили внимание,2,Пользователи обратили внимание,no
204,Посетители проявили бурные эмоции,3,Посетители проявили бурные ликвидация,semantics_grammar
204,Посетители проявили бурные эмоции,3,Посетители проявили бурные ликвидации,semantics
204,Посетители проявили бурные эмоции,3,Посетители проявили бурные эмоций,grammar
204,Посетители проявили бурные эмоции,3,Посетители проявили бурные эмоции,no
204,Посетители проявили бурные эмоции,3,Посетители проявили бурные ликвидация,semantics_grammar
205,Посетители читали газеты,2,Посетители читали газете,grammar
205,Посетители читали газеты,2,Посетители читали длине,semantics_grammar
205,Посетители читали газеты,2,Посетители читали петли,semantics_grammar
205,Посетители читали газеты,2,Посетители читали петли,semantics
205,Посетители читали газеты,2,Посетители читали петли,semantics_grammar
205,Посетители читали газеты,2,Посетители читали длины,semantics
205,Посетители читали газеты,2,Посетители читали газеты,no
205,Посетители читали газеты,2,Посетители читали петля,semantics_grammar
205,Посетители читали газеты,2,Посетители читали длина,semantics_grammar
205,Посетители читали газеты,2,Посетители читали петли,semantics
206,Правительство подпишет постановление,2,Правительство подпишет детством,semantics_grammar
206,Правительство подпишет постановление,2,Правительство подпишет постановления,grammar
206,Правительство подпишет постановление,2,Правительство подпишет миро,semantics
206,Правительство подпишет постановление,2,Правительство подпишет постановление,no
206,Правительство подпишет постановление,2,Правительство подпишет постановлении,grammar
206,Правительство подпишет постановление,2,Правительство подпишет мире,semantics_grammar
206,Правительство подпишет постановление,2,Правительство подпишет детство,semantics
207,Президент выразил несогласие,2,Президент выразил несогласием,grammar
207,Президент выразил несогласие,2,Президент выразил колёсике,semantics_grammar
207,Президент выразил несогласие,2,Президент выразил несогласие,no
207,Президент выразил несогласие,2,Президент выразил колёсиком,semantics_grammar
207,Президент выразил несогласие,2,Президент выразил колёсико,semantics
208,Президент держит портрет отца,2,Президент держит запад отца,semantics
208,Президент держит портрет отца,2,Президент держит баз отца,semantics
208,Президент держит портрет отца,2,Президент держит портрете отца,grammar
208,Президент держит портрет отца,2,Президент держит базы отца,semantics_grammar
208,Президент держит портрет отца,2,Президент держит база отца,semantics_grammar
208,Президент держит портрет отца,2,Президент держит портрет отца,no
208,Президент держит портрет отца,2,Президент держит запад отца,semantics
208,Президент держит портрет отца,2,Президент держит база отца,semantics_grammar
210,Премьера привлекла внимание,2,Премьера привлекла внимание,no
210,Премьера привлекла внимание,2,Премьера привлекла село,semantics
210,Премьера привлекла внимание,2,Премьера привлекла села,semantics_grammar
210,Премьера привлекла внимание,2,Премьера привлекла селе,semantics_grammar
210,Премьера привлекла внимание,2,Премьера привлекла внимания,grammar
211,Пресс-служба сообщила подробности,2,Пресс-служба сообщила воной,semantics_grammar
211,Пресс-служба сообщила подробности,2,Пресс-служба сообщила подробностями,grammar
211,Пресс-служба сообщила подробности,2,Пресс-служба сообщила подробностями,grammar
211,Пресс-служба сообщила подробности,2,Пресс-служба сообщила подробности,no
211,Пресс-служба сообщила подробности,2,Пресс-служба сообщила воны,semantics
214,Преступник совершил ограбление банка,2,Преступник совершил ограбление банка,no
214,Преступник совершил ограбление банка,2,Преступник совершил ограбления банка,grammar
214,Преступник совершил ограбление банка,2,Преступник совершил ограбления банка,grammar
214,Преступник совершил ограбление банка,2,Преступник совершил ограбления банка,grammar
214,Преступник совершил ограбление банка,2,Преступник совершил противопоказанию банка,semantics_grammar
214,Преступник совершил ограбление банка,2,Преступник совершил противопоказанию банка,semantics_grammar
214,Преступник совершил ограбление банка,2,Преступник совершил противопоказание банка,semantics
215,Преступники отпустили заложницу,2,Преступники отпустили ландкарты,semantics_grammar
215,Преступники отпустили заложницу,2,Преступники отпустили ландкартой,semantics_grammar
215,Преступники отпустили заложницу,2,Преступники отпустили ландкартой,semantics_grammar
215,Преступники отпустили заложницу,2,Преступники отпустили заложницу,no
215,Преступники отпустили заложницу,2,Преступники отпустили заложницей,grammar
215,Преступники отпустили заложницу,2,Преступники отпустили заложницей,grammar
215,Преступники отпустили заложницу,2,Преступники отпустили заложницей,grammar
215,Преступники отпустили заложницу,2,Преступники отпустили ландкарту,semantics
215,Преступники отпустили заложницу,2,Преступники отпустили ландкарте,semantics_grammar
215,Преступники отпустили заложницу,2,Преступники отпустили ландкарте,semantics_grammar
215,Преступники отпустили заложницу,2,Преступники отпустили ландкарты,semantics_grammar
215,Преступники отпустили заложницу,2,Преступники отпустили ландкарта,semantics_grammar
217,Приставы конфисковали часть имущества,2,Приставы конфисковали часть имущества,no
217,Приставы конфисковали часть имущества,2,Приставы конфисковали части имущества,grammar
217,Приставы конфисковали часть имущества,2,Приставы конфисковали части имущества,grammar
217,Приставы конфисковали часть имущества,2,Приставы конфисковали встречей имущества,semantics_grammar
217,Приставы конфисковали часть имущества,2,Приставы конфисковали встреча имущества,semantics_grammar
217,Приставы конфисковали часть имущества,2,Приставы конфисковали встречу имущества,semantics
218,Программа покажет местоположение предмета,2,Программа покажет местоположения предмета,grammar
218,Программа покажет местоположение предмета,2,Программа покажет студенчество предмета,semantics
218,Программа покажет местоположение предмета,2,Программа покажет местоположение предмета,no
218,Программа покажет местоположение предмета,2,Программа покажет студенчеством предмета,semantics_grammar
218,Программа покажет местоположение предмета,2,Программа покажет местоположения предмета,grammar
219,Продавец выставил привлекательную цену,3,Продавец выставил привлекательную цена,grammar
219,Продавец выставил привлекательную цену,3,Продавец выставил привлекательную цена,grammar
219,Продавец выставил привлекательную цену,3,Продавец выставил привлекательную семьи,semantics_grammar
219,Продавец выставил привлекательную цену,3,Продавец выставил привлекательную цену,no
219,Продавец выставил привлекательную цену,3,Продавец выставил привлекательную семьи,semantics_grammar
219,Продавец выставил привлекательную цену,3,Продавец выставил привлекательную семью,semantics
220,Продавцы обещают большие скидки,3,Продавцы обещают большие эмиграцию,semantics_grammar
220,Продавцы обещают большие скидки,3,Продавцы обещают большие эмиграцию,semantics_grammar
220,Продавцы обещают большие скидки,3,Продавцы обещают большие эмиграции,semantics
220,Продавцы обещают большие скидки,3,Продавцы обещают большие эмиграцию,semantics_grammar
220,Продавцы обещают большие скидки,3,Продавцы обещают большие скидки,no
220,Продавцы обещают большие скидки,3,Продавцы обещают большие скидками,grammar
220,Продавцы обещают большие скидки,3,Продавцы обещают большие скидками,grammar
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали исполнение приговоров,no
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали болота приговоров,semantics_grammar
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали болота приговоров,semantics_grammar
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали болот приговоров,semantics_grammar
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали болото приговоров,semantics
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали исполнении приговоров,grammar
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали исполнения приговоров,grammar
225,Прокуроры контролировали исполнение приговоров,2,Прокуроры контролировали исполнения приговоров,grammar
227,Процесс носит необратимый характер,3,Процесс носит необратимый характер,no
227,Процесс носит необратимый характер,3,Процесс носит необратимый январе,semantics_grammar
227,Процесс носит необратимый характер,3,Процесс носит необратимый характере,grammar
227,Процесс носит необратимый характер,3,Процесс носит необратимый январю,semantics_grammar
227,Процесс носит необратимый характер,3,Процесс носит необратимый январь,semantics
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили тыквой историй,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили тыквы истории,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили правдивостью историй,grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили тыкве истории,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили тыквой историй,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили гурьбе историй,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили гурьбе историй,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили гурьбу историй,semantics
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили гурьбой историй,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили тыква историй,semantics_grammar
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили тыкву историй,semantics
228,Психологи подтвердили правдивость историй,2,Психологи подтвердили правдивость историй,no
229,Публикация собрала десятки комментариев,2,Публикация собрала десяткой комментариев,grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативы комментариев,semantics
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативы комментариев,semantics_grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативы комментариев,semantics
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативы комментариев,semantics_grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала десятки комментариев,no
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативой комментариев,semantics_grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативой комментариев,semantics_grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала инициатива комментариев,semantics_grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала десяткой комментариев,grammar
229,Публикация собрала десятки комментариев,2,Публикация собрала инициативе комментариев,semantics_grammar
230,Путешественники нашли бутылку,2,Путешественники нашли расу,semantics
231,Путешествие продлится месяц,2,Путешествие продлится месяц,no
231,Путешествие продлится месяц,2,Путешествие продлится месяце,grammar
231,Путешествие продлится месяц,2,Путешествие продлится центра,semantics_grammar
231,Путешествие продлится месяц,2,Путешествие продлится центр,semantics
231,Путешествие продлится месяц,2,Путешествие продлится центра,semantics_grammar
232,Пятна образуют шахматный рисунок,3,Пятна образуют шахматный рисунок,no
232,Пятна образуют шахматный рисунок,3,Пятна образуют шахматный рисунка,grammar
232,Пятна образуют шахматный рисунок,3,Пятна образуют шахматный рисунка,grammar
232,Пятна образуют шахматный рисунок,3,Пятна образуют шахматный рисунка,grammar
232,Пятна образуют шахматный рисунок,3,Пятна образуют шахматный декабрю,semantics_grammar
232,Пятна образуют шахматный рисунок,3,Пятна образуют шахматный декабрь,semantics
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые километров,semantics_grammar
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые километров,semantics_grammar
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые километрами,semantics_grammar
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые километры,semantics
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые поступки,no
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые поступкам,grammar
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые поступкам,grammar
233,Ребята совершили недопустимые поступки,3,Ребята совершили недопустимые километров,semantics_grammar
235,Решения носили обязательный характер,3,Решения носили обязательный января,semantics_grammar
235,Решения носили обязательный характер,3,Решения носили обязательный характере,grammar
235,Решения носили обязательный характер,3,Решения носили обязательный характер,no
235,Решения носили обязательный характер,3,Решения носили обязательный января,semantics_grammar
235,Решения носили обязательный характер,3,Решения носили обязательный январь,semantics
237,Родники образуют небольшое озеро,3,Родники образуют небольшое званию,semantics_grammar
237,Родники образуют небольшое озеро,3,Родники образуют небольшое озера,grammar
237,Родники образуют небольшое озеро,3,Родники образуют небольшое озера,grammar
237,Родники образуют небольшое озеро,3,Родники образуют небольшое звание,semantics
237,Родники образуют небольшое озеро,3,Родники образуют небольшое озеро,no
239,Россияне вырвали победу,2,Россияне вырвали победу,no
239,Россияне вырвали победу,2,Россияне вырвали комиссию,semantics
239,Россияне вырвали победу,2,Россияне вырвали победы,grammar
239,Россияне вырвали победу,2,Россияне вырвали комиссия,semantics_grammar
239,Россияне вырвали победу,2,Россияне вырвали фабрику,semantics
239,Россияне вырвали победу,2,Россияне вырвали библиотеку,semantics
240,Руководство хранит молчание,2,Руководство хранит числом,semantics_grammar
240,Руководство хранит молчание,2,Руководство хранит молчанием,grammar
240,Руководство хранит молчание,2,Руководство хранит молчание,no
240,Руководство хранит молчание,2,Руководство хранит числе,semantics_grammar
240,Руководство хранит молчание,2,Руководство хранит число,semantics
241,Самец демонстрирует брачный танец,3,Самец демонстрирует брачный год,semantics
241,Самец демонстрирует брачный танец,3,Самец демонстрирует брачный году,semantics_grammar
241,Самец демонстрирует брачный танец,3,Самец демонстрирует брачный танец,no
241,Самец демонстрирует брачный танец,3,Самец демонстрирует брачный танцу,grammar
241,Самец демонстрирует брачный танец,3,Самец демонстрирует брачный танцу,grammar
244,Сериал представляет сборник новелл,2,Сериал представляет сборник новелл,no
244,Сериал представляет сборник новелл,2,Сериал представляет борт новелл,semantics
244,Сериал представляет сборник новелл,2,Сериал представляет сборнике новелл,grammar
244,Сериал представляет сборник новелл,2,Сериал представляет сборнике новелл,grammar
244,Сериал представляет сборник новелл,2,Сериал представляет борте новелл,semantics_grammar
245,Силовики начали штурм квартиры,2,Силовики начали контекст квартиры,semantics
245,Силовики начали штурм квартиры,2,Силовики начали штурм квартиры,no
245,Силовики начали штурм квартиры,2,Силовики начали штурме квартиры,grammar
245,Силовики начали штурм квартиры,2,Силовики начали контексте квартиры,semantics_grammar
245,Силовики начали штурм квартиры,2,Силовики начали контекста квартиры,semantics_grammar
245,Силовики начали штурм квартиры,2,Силовики начали контекста квартиры,semantics_grammar
245,Силовики начали штурм квартиры,2,Силовики начали штурме квартиры,grammar
247,Синоптики объявили штормовое предупреждение,3,Синоптики объявили штормовое время,semantics
247,Синоптики объявили штормовое предупреждение,3,Синоптики объявили штормовое времени,semantics_grammar
247,Синоптики объявили штормовое предупреждение,3,Синоптики объявили штормовое времени,semantics_grammar
247,Синоптики объявили штормовое предупреждение,3,Синоптики объявили штормовое предупреждение,no
247,Синоптики объявили штормовое предупреждение,3,Синоптики объявили штормовое предупреждении,grammar
248,Ситуации носили криминальный оттенок,3,Ситуации носили криминальный июнем,semantics_grammar
248,Ситуации носили криминальный оттенок,3,Ситуации носили криминальный год,semantics
248,Ситуации носили криминальный оттенок,3,Ситуации носили криминальный июнь,semantics
248,Ситуации носили криминальный оттенок,3,Ситуации носили криминальный оттенка,grammar
248,Ситуации носили криминальный оттенок,3,Ситуации носили криминальный оттенок,no
249,Ситуация вызвала народное восстание,3,Ситуация вызвала народное обслуживании,semantics_grammar
249,Ситуация вызвала народное восстание,3,Ситуация вызвала народное обслуживании,semantics_grammar
249,Ситуация вызвала народное восстание,3,Ситуация вызвала народное обслуживание,semantics
249,Ситуация вызвала народное восстание,3,Ситуация вызвала народное восстания,grammar
249,Ситуация вызвала народное восстание,3,Ситуация вызвала народное восстание,no
249,Ситуация вызвала народное восстание,3,Ситуация вызвала народное восстания,grammar
250,Скульптура изображает писателя,2,Скульптура изображает полом,semantics_grammar
250,Скульптура изображает писателя,2,Скульптура изображает писателю,grammar
250,Скульптура изображает писателя,2,Скульптура изображает сухого,semantics
250,Скульптура изображает писателя,2,Скульптура изображает писателя,no
250,Скульптура изображает писателя,2,Скульптура изображает сухим,semantics_grammar
250,Скульптура изображает писателя,2,Скульптура изображает писатель,grammar
250,Скульптура изображает писателя,2,Скульптура изображает пола,semantics
251,Следователи восстановили картину произошедшего,2,Следователи восстановили картины произошедшего,grammar
251,Следователи восстановили картину произошедшего,2,Следователи восстановили охраной произошедшего,semantics_grammar
251,Следователи восстановили картину произошедшего,2,Следователи восстановили картины произошедшего,grammar
251,Следователи восстановили картину произошедшего,2,Следователи восстановили картине произошедшего,grammar
